0,0.05840306,0,48.09502163,-0.000226897,100.075315,3.231491921
0,0.060549059,0,47.96968922,-0.000289974,111.7753271,3.38481679
0,0.062675619,0,47.81199962,-0.000346067,126.8537502,3.573494315
0,0.06477874,0,47.62206665,-0.00039415,145.5295104,3.79460427
0,0.0668546,0,47.40040628,-0.000433484,168.0230177,4.044385287
0,0.068899586,0,47.14784395,-0.000463782,194.5677083,4.318530261
0,0.070910317,0,46.86535939,-0.000485139,225.4339599,4.612542263
0,0.072883657,0,46.55391724,-0.00049685,260.9614955,4.922055688
0,0.074816739,0,46.21431605,-0.000500431,301.5976,5.243069812
0,0.076706968,0,45.84706513,-0.000496039,347.9411084,5.572084801
0,0.078552037,0,45.45228766,-0.000485036,400.7952851,5.906157942
0,0.080349924,0,45.029635,-0.000467336,461.2359942,6.242907781
0,0.082098898,0,44.57819925,-0.000444773,530.7054684,6.580492318
0,0.083797512,0,44.09640627,-0.000417996,611.1479396,6.917582981
0,0.085444603,0,43.58187013,-0.000387897,705.2135967,7.25335216
0,0.087039278,0,43.03118343,-0.00035533,816.5759175,7.587491156
0,0.088580907,0,42.43960573,-0.000321094,950.4431147,7.920281074
0,0.090069111,0,41.80058877,-0.000285938,1114.415963,8.252754814
0,0.091503746,0,41.10503234,-0.000250523,1319.996028,8.587025469
0,0.092884887,0,40.34007696,-0.000215417,1585.392712,8.926942968
0,0.094212815,0,39.48705927,-0.000181116,1941.126066,9.279458454
0,0.095487998,0,38.51786725,-0.000148106,2442.235537,9.657678854
0,0.096711071,0,37.38805262,-0.000116562,3198.070817,10.08851473
0,0.097882826,0,36.02310107,-8.73E-05,4456.881928,10.63523778
0,0.099004186,0,34.2917281,-5.89E-05,6903.434349,11.48321136
0,0.100076196,0,31.98958684,-3.50E-05,13103.34015,13.42222744
0,0.1011,0,26.59175504,-1.14E-05,29023.09334,11.12212983
0,0.05624178,0,48.18826883,-0.000158536,91.53955114,3.115468203
0,0.054069495,0,48.24994704,-8.58E-05,85.97541602,3.037816106
0,0.051890571,0,48.28053115,-2.41E-05,83.23912779,2.999091461
0,0.049709429,0,48.28053115,2.41E-05,83.23912779,2.999091461
0,0.047530505,0,48.24994704,8.58E-05,85.97541602,3.037816106
0,0.04535822,0,48.18826883,0.000158536,91.53955114,3.115468203
0,0.04319694,0,48.09502163,0.000226897,100.075315,3.231491921
0,0.041050941,0,47.96968922,0.000289974,111.7753271,3.38481679
0,0.038924381,0,47.81199962,0.000346067,126.8537502,3.573494315
0,0.03682126,0,47.62206665,0.00039415,145.5295104,3.79460427
0,0.0347454,0,47.40040628,0.000433484,168.0230177,4.044385287
0,0.032700414,0,47.14784395,0.000463782,194.5677083,4.318530261
0,0.030689683,0,46.86535939,0.000485139,225.4339598,4.612542263
0,0.028716343,0,46.55391724,0.00049685,260.9614955,4.922055687
0,0.026783261,0,46.21431605,0.000500431,301.5976,5.243069812
0,0.024893032,0,45.84706513,0.000496039,347.9411084,5.572084801
0,0.023047963,0,45.45228766,0.000485036,400.7952851,5.906157942
0,0.021250076,0,45.029635,0.000467336,461.2359942,6.24290778
0,0.019501102,0,44.57819925,0.000444773,530.7054684,6.580492318
0,0.017802488,0,44.09640627,0.000417996,611.1479396,6.917582981
0,0.016155397,0,43.58187013,0.000387897,705.2135966,7.25335216
0,0.014560722,0,43.03118343,0.00035533,816.5759175,7.587491156
0,0.013019093,0,42.43960573,0.000321094,950.4431147,7.920281074
0,0.011530889,0,41.80058877,0.000285938,1114.415963,8.252754814
0,0.010096254,0,41.10503234,0.000250523,1319.996028,8.587025468
0,0.008715113,0,40.34007696,0.000215417,1585.392712,8.926942968
0,0.007387185,0,39.48705927,0.000181116,1941.126066,9.279458454
0,0.006112002,0,38.51786725,0.000148106,2442.235537,9.657678854
0,0.004888929,0,37.38805262,0.000116562,3198.070817,10.08851473
0,0.003717174,0,36.02310107,8.73E-05,4456.881928,10.63523778
0,0.002595814,0,34.2917281,5.89E-05,6903.434349,11.48321136
0,0.001523804,0,31.98958684,3.50E-05,13103.34015,13.42222744
0,0.0005,0,26.59175504,1.14E-05,29023.09334,11.12212983